index,title,abstract 
370,"SISTEM PENDUKUNG KEPUTUSAN PEMBERIAN TANDA PENGHARGAAN GERAKAN PRAMUKA (TPGP) MENGGUNAKAN METODE SMARTER
(Studi Kasus Kwartir Daerah Gerakan Pramuka Jawa Timur)","Pemberian Tanda Penghargaan Gerakan Pramuka (TPGP) merupakan program tahunan yang dilaksanakan oleh Kwartir Nasional Gerakan Pramuka. Salah satu bentuk penghargaan tersebut adalah Lencana Darma Bakti. Proses penyeleksian calon penerima TPGP Lencana Darma Bakti dilakukan bertahap dan secara manual. Pada penelitian ini dirancang sebuah sistem pedukung keputusan untuk membantu mempermudah melakukan seleksi calon penerima TPGP Lencana Darma Bakti. Metode Simple Multi-Atribute Rating Technique Exploiting Ranks (SMARTER) dipilih karena mampu menyeleksi alternatif terbaik dari sejumlah alternatif. Alternatif yang dimaksudkan yaitu orang yang berhak menerima penghargaan berdasarkan empat kriteria yang digunakan yakni Tingkatan Pancawarsa, Prestasi dalam Pramuka, Riwayat Jabatan di Pramuka, dan Pendidikan Kepramukaan. Dari hasil pengujian sistem, diperoleh prosentase hasil penilaian kelayakan sebesar ? 70% (prosentase total respon super admin sebesar 95%, admin kwarda sebesar 85.71%, dan admin kwarcab sebesar 87.18%). Sehingga bisa disimpulkan mampu memberikan hasil yang optimal dan layak digunakan dilingkungan Kwartir Daerah Gerakan Pramuka Jawa Timur. 
Kata Kunci : Gerakan Pramuka, TPGP, Lencana Darma Bakti, SMARTER."
371,RANCANG BANGUN E-LEARNING PENGENALAN KOMPONEN ELEKTRONIKA DASAR,"Sekolah Menengah Kejuruan Teknik Elektronika adalah sekolah yang khusus mempelajari segala macam tentang ilmu elektronika yang terdiri dari komponen dasar, rangkaian sederhana, hingga rangkaian elektronika seperti televisi, radio, DVD, dan lain lain. Bagi siswa tahun petama, para siswa dikenalkan dengan macam macam komponen komponen dasar seperti Resistor, Dioda, Kapasitor, Transistor. Pengenalan komponen selalu diajarkan oleh guru dengan buku. Cara mengajar seperti itu membuat para siswa bosan, dan kurang paham dengan penyampaian guru di kelas. Berdasarkan hal tersebut, penulis bermaksud membuat suatu program pembelajaran interaktif yaitu Rancang Bangun E-learning Pengenalan Komponen Elektronika Dasar menggunakan moodle. Moodle adalah salah satu software opensource dan dapat digunakan secara bebas dan gratis untuk menunjang sistem pembelajaran e-learning. E-learning ini berisi tentang pengenalan macam komponen elektronika, pengenalan komponen dimulai dari bentuk fisik komponen, lambang komponen, cara membaca komponen, dan fungsi dari komponen tersebut. Dan juga terdapat latihan soal yang bertujuan untuk melihat sejauh mana pemahaman siswa terhadap materi yang disampaikan. Berdasarkan hasil pengujian persentase guru 70% dan siswa 91% program ini mencapai hasil yang diinginkan yaitu untuk meningkatkan kemampuan siswa dan memberikan pengetehuan baru pada pelajar maupun pada non-pelajar dalam penerapan pengenalan komponen dasar elektronika."
372,"SISTEM INFORMASI EVALUASI PEMBELAJARAN 
Study Kasus di MTs  RAUDLATUL MUTA’ALLIMIN
BABAT LAMONGAN","???Perkembangan teknologi yang semakin pesat dewasa ini, telah memberikan banyak kemudahan manusia untuk dapat melaksanakan tugas dan kepentingannya, salah satu contohnya adalah dengan adanya sistem informasi yang dapat membantu dan menggantikan sistem manual yang telah ada.
???MTs Raudlatul Muta’allimin adalah suatu yayasan pendidikan agama Islam yang dalam proses dokumentasinya masih menggunakan sistem manual dan belum terintegrasi sehingga banyak informasi yang belum bisa diakses oleh siswa dan wali siswa. Dengan adanya sistem informasi ini, diharapkan kedepannya nanti bisa memberikan kemudahan untuk beberapa pihak, yaitu pihak siswa dan guru karena dalam melihat nilai akhir (raport), informasi guru, informasi mata pelajaran, informasi kelas dan informasi jadwal pelajaran bisa dilakukan dengan media elektronik secara langsung. "
373,IMPLEMENTASI QUESTION ANSWERING SYSTEM (QAS) MENGGUNAKAN METODE RULE BASED PADA TERJEMAHAN ALQUR’AN BAHASA INDONESIA,"Al Qur’an memiliki dasar pengetahuan yang lengkap dan merupakan sumber hukum bagi umat islam. Kendala yang banyak dihadapi oleh orang islam dalam memahami Al Qur’an adalah masalah bahasa, karena banyak umat islam yang tidak memahami bahasa arab. Untuk membantu permasalahan tersebut akan dibuat sistem implementasi question answering system (QAS) menggunakan metode rule based pada terjemahan Al Qur’an bahasa Indonesia. Data yang digunakan dalam pembuatan sistem ini adalah ayat Al Qur’an dalam terjemah bahasa Indonesia. Rule based system adalah suatu sistem yang memproses informasi dengan sekumpulan aturan yang terdapat di dalam basis pengetahuan untuk menghasilkan informasi baru. Question answering system adalah sistem yang digunakan untuk menemukan informasi yang mungkin sesuai dengan pertanyaan yang diajukan oleh user. Sistem ini sebelum masuk ke rule based akan di proses terlebih dahulu dalam wordmatch scoring, yakni pencocokan kata yang ada dalam pertanyaan dan jawaban. Question answering system ini memungkinkan user menggunakan bahasa alami dalam memberikan pertanyaan pada sistem. Dari hasil uji coba penelitian ini dapat disimpulkan bahwa nilai recall sudah bagus, tetapi nilai precision masih sangat jelek, dikarenakan masih banyak data yang kurang relevan ditampilkan. Hal ini dikarenakan sistem yang masih belum menentukan inti dari pertanyaan."
374,Sistem Informasi Akademik Berbasis Web Di Sekolah Tinggi Ilmu Administrasi Dan Manajemen Kepelabuhanan (STIAMAK) Barunawati Surabaya,"Sekolah  Tinggi  Ilmu  Administrasi  dan  Manajemen Kepelabuhan  (STIAMAK) Barunawati  Surabaya  saat  ini  proses pengolahan data akademiknya masih belum terintegrasi. Aplikasi yang digunakan untuk penyimpanan dan pengolahan data saat ini adalah  aplikasi  kantor  standart.  Banyak  kendala  yang  dihadapi oleh  staf  akademik  maupun  staf  pengajar  dalam  urusan administrasi  akademiknya  seperti  pengolahan  data  mahasiswa, pencarian dokumen-dokumen atau berkas yang memakan waktu cukup  lama  dan  sering  ditemukan  data  yang  tidak  konsisten karena media  penyimpanannya  yang  belum  tersentralisasi. Dari berbagai masalah  tersebut maka muncul kebutuhan akan  sebuah sistem  yang  mampu  terintegrasi  dan  mampu  memproses  data akademik,  yang  sering  disebut  dengan  SIAKAD  atau  sistem informasi akademik. Sistem Informasi Akademik Sekolah Tinggi Ilmu Administrasi dan Manajemen Kepelabuhanan  (STIAMAK) Barunawati  Surabaya  ini  dapat  mengintegrasi  seluruh  data akademik  yaitu  data  mahasiswa,  data  dosen,  data  mata  kuliah, data nilai akademik berupa Kartu Hasil Studi (KHS) dan transkip nilai, data absensi, penyusunan Kartu Rencana Studi  (KRS) dan data tugas akhir. Dengan adanya Sistem Informasi Akademik ini dapat  membantu  staf  akademik  dalam  pengelolaan  data-data akademik sehingga dapat terintegrasi. "
375,RANCANG BANGUN ADVANCED SEARCH PENJUALAN MOBIL MENGGUNAKAN METODE WEIGTED TREE SIMILARITY,"ABSTRAK
Perkembangan teknologi informasi khususnya teknologi informasi internet sangatlah pesat. Hal ini membuat arus informasi dan pertumbuhan jumlah data penjualan mobil di internet menjadi sangat tinggi, hampir setiap detik muncul data penjualan mobil yang baru. Hal ini akan semakin membingungkan para pengguna internet untuk menemukan data penjualan mobil yang diinginkan. Para konsumen/pelanggan mobil diberikan berbagai pilihan mobil yang melimpah di internet.
Penggunaan advanced search merupakan sebuah solusi untuk pencarian yang lebih spesifik dan tersedia beberapa pilihan menu untuk membedakan spesifikasi yang dicari. Proses mengumpulkan semua informasi yang ada di dalam  halaman web menggunakan web crawler, web crawler akan berjalan menelusuri halaman web dan mengumpulkan data-data kemudian melakukan proses download data yang telah dikumpulkan oleh web crawler.Data-data tersebut akan dibuat tree berdasarkan kategorinya menggunakan  metode weighted tree similarity dengan membandingkan antara 2 tree(tree pemberi informasi dan tree user) dengan bobot yang ditentukan oleh user.Apabila user memasukkan inputan tanpa memberi bobot maupun semua bobot yang bernilai sama maka hasil pencariannya akan sama, apabila user memberikan bobot yang lebih besar  pada menu pilihan tertentu dari menu yang lainnya,maka pilihan tersebut akan menjadi prioritas yang utama dari yang lainnya dikarenakan memiliki tingkat kemiripan yang lebih besar, Semakin tinggi nilai bobot,maka tingkat kemiripan akan lebih besar.

Kata kunci: advanced search, penjualan mobil, weighted tree similarity.
"
376,Sistem Pendukung Keputusan Penilaian Kinerja SPG Menggunakan Metode TOPSIS,"Seiring perkembangan teknologi yang semakin pesat,kebutuhan akan komputerisasi disegala bidang pun terus meningkat.Tak terkecuali dalam hal pengambilan keputusan.Salah satu contohnya di perusahaan PT.Haka TriPutra Jaya Perkasa merupakan sebuah perusahaan yang bergerak dibidang penjualan minuman yang berada dikota Surabaya.Penilaian kinerja SPG menjadi hal yang sangat penting bagi manajemen untuk melakukan evaluasi terhadap kinerja perusahaan dan perencanaan tujuan dimasa mendatang.Sesuai dengan peraturan yang sudah ditentukan oleh pihak perusahaan untuk memperoleh SPG yang kinerjanya baik maka di butuhkan sebuah system pendukung keputusan dengan menggunakan Metode Technique for Order Performance by Similarity to Ideal Solution (TOPSIS). Metode ini dipilih karena metode TOPSIS merupakan suatu bentuk model pendukung keputusan yang digunakan untuk pengambilan keputusan dengan criteria beragam dan dapat digunakan untuk memecahkan masalah pengambilan keputusan.  
 	Pada Tugas Ahkir ini,system pendukung keputusan menggunakan metode TOPSIS mampu menganalisa criteria yang nantinya dapat menentukan  SPG mana yang layak dipromosikan pengangkatan jabatannya.Pada hasil penelitian ini Sistem memiliki tingkat akurat 85%.

Kata Kunci: Sistem Pendukung Keputusan,Penilaian Kinerja SPG, TOPSIS
"
377,PENGEMBANGAN MEDIA PEMBELAJARAN INTERAKTIF MEMASANG INSTALASI PENERANGAN LISTRIK BANGUNAN SEDERHANA BERBASIS WEB DENGAN CMS,"Dalam proses belajar mengajar banyak faktor yang mempengaruhi siswa dalam menerima pemahaman dan penjelasan informasi yang di sampaikan oleh tenaga pengajar. Faktor tersebut antara lain adalah kurangnya siswa dalam mencerna atau sulit konsentrasi untuk menerima dan memahami bahan ajar yang di sampaikan oleh tenaga pengajar. Oleh karena itu di butuhkan bahan ajar yang cukup menarik dan dapat mudah di mengerti oleh siswa. Salah satu perangkat yang mendukung terciptanya pengembangan media pembelajaran adalah media pembelajaran berbasis web. Permasalahan yang saya hadapi adalah dalam penerapan materi pelajaran yang disampaikan dalam mata pelajaran “Instalasi Penerangan Listrik Ke Dalam Media Pembelajaran Berbasis Web dengan CMS”, apakah layak sebagai media interaktif yang sesuai standart kompetensi di SMK 1 KRIAN. Tujuan dari tugas akhir ini adalah membantu siswa dalam penyajian dan penyampaian materi mata pelajaran “Teknik Instalasi Pemanfaatan Tenaga Listrik” pada program keahlian instalasi penerangan listrik, untuk menghasilkan media pembelajaran multimedia interaktif untuk siswa dalam proses pembelajaran pemasangan instalasi listrik bangunan sederhana. Untuk lebih mudah, efisien, efektif dan dapat di gunakan semua orang. Dan dalam memproses penilaian lebih baik. Respon dari guru dan siswa terhadap sistem ini menunjukan respons yang positif dengan presentase total respons guru adalah sebesar 70% yang dinyatakan dalam tabel baik dan siswa adalah sebesar 91% sangat baik."
378,"ERANCANGAN DAN PEMBUATAN
MESIN PENCARI LOWONGAN PEKERJAAN
MENGGUNAKAN METODE COSINE SIMILARITY","Saat ini data dan informasi lowongan pekerjaan di internet jumlahnya
sangat banyak dan terus bertambah dari waktu ke waktu. Untuk
mengantisipasi membludaknya informasi lowongan pekerjaan maka
berkembanglah teknologi mesin pencari. Mesin pencari dalam penelitian
ini menggunakan konsep information retrieval. Perancangan dan
pembuatan mesin pencari ini memanfaatkan web crawler untuk
pengumpulan data informasi lowongan pekerjaan. Data informasi
lowongan pekerjaan diambil dari internet, hasil dari proses crawling
akan disimpan ke dalam database. Aplikasi web crawler yang
digunakan adalah vietspider. Metode cosine similarity digunakan untuk
mengukur kemiripan antar dokumen yang terkait dengan query yang
diberikan oleh user. Untuk menggunakan aplikasi ini user harus
memasukkan query, sehingga akan didapatkan hasil pencarian lowongan
pekerjaan menurut query user. Dalam uji coba pertama user
memasukkan 3 query yang mengandung kata “lowongan kerja”, yaitu
“lowongan kerja”, “lowongan kerja bumn”, dan “lowongan kerja bumn
pertamina”. Hasil yang dikembalikan ke user berjumlah sama yaitu 260
dokumen, dengan nilai dari cosine similarity berbeda. Dalam uji coba
kedua user memasukkan 3 query yang berbeda sama sekali, yaitu
“lowongan bumn”, “jasa raharja persero”, dan “staff railindo global
karya”. Hasil yang dikembalikan ke user berjumlah berbeda, yaitu
masing masing 246, 72, dan 49. Nilai dari cosine similarity-nya juga
berbeda."
379,RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN UNTUK RENCANA ANGGARAN BIAYA TENDER KONTRUKSI MENGGUNAKAN METODE VIKOR (Studi Kasus : PT. Gramulia Utama),"PT. Gramulia Utama adalah salah satu perusahaan jasa yang bergerak dibidang konstruksi bangunan. PT Gramulia Utama mengerjakan proyek bangunan sipil atau fasilitas umum seperti perumahan, gedung, perkantoran, bendungan, jalan, jembatan, waduk, pelabuhan, dan fasilitas umum lainnya. Untuk penawar suatu tender, perusahaan harus membuat rencana anggaran biaya yang memiliki rincian pekerjaan dan biaya yang dibutuhkan dalam mengerjakan suatu proyek tender. Saat ini PT Gramulia Utama masih menghitung secara manual dengan menggunakan Microsoft Excel untuk proses pembuatan rencana anggaran biaya dan membutuhkan waktu yang lama untuk memilih harga bahan tender. Hal ini menyebabkan perusahaan hanya dapat melakukan penawaran untuk beberapa tender saja ketika banyak tender yang harus dieksekusi. Dengan menganalisa hal tersebut, maka perlu adanya solusi untuk membangun sistem pendukung keputusan yang mampu membantu proses pembuatan rencana anggaran biaya dan pemilihan alternatif bahan tender dengan estimasi waktu yang lebih cepat. Salah satu metode yang dianggap mampu dalam membantu kasus ini adalah metode Vikor dimana dugaan dari dominasi kriteria yang digunakan adalah penggunaan nilai dalam hubungan perankingan."
380,"PERANCANGAN  DAN IMPLEMENTASI 
SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PENERIMA BANTUAN PROGRAM KELUARGA HARAPAN (PKH) BAGI RUMAH TANGGA 
SANGAT MISKIN (RTSM)
","Seiring dengan perubahan dalam paradigma pembangunan ekonomi yang tidak berfokus dalam pertumbuhan ekonomi saja namun juga dalam penanggulangan masalah kemiskinan, maka sudah sepantasnya apabila pemerintah dituntut untuk dapat mengentaskan masalah kemiskinan dengan pengadaan paket-paket kebijakan yang memberikan perlindungan pada penduduk miskin melalui program-program pengentasan kemiskinan. Salah satu dari program pengentasan kemiskinan yang dilaksanakan oleh pemerintah yaitu program Kelurga Harapan. Metode yang dipakai dalam pengambilan keputusan pemilihan penerima bantuan Program Keluarga Harapan ini adalah menggunakan pembobotan. Pada tugas akhir ini, sistem pendukung keputusan menggunakan pembobotan mampu menganalisa kriteria yang nantinya dapat menentukan penduduk mana yang layak menerima bantuan PKH. Pada hasil penelitian, data manual memiliki tingkat akurasi 87,9%.
   
Kata Kunci : Kemiskinan, Program Keluarga Harapan, Sistem Pendukung Keputusan. 

"
381,RANCANG BANGUN MANAJEMEN KONTEN PADA PENERAPAN JARINGAN KOMPUTER,"Semakin berkembangnya pengetahuan memungkinkan siswa untuk belajar dari berbagai media. Pada saat ini, pembelajaran masih menggunakan buku sebagai bahan ajar utama. Dalam proses pembelajaran, ilmu jaringan sulit jika dipelajari dengan hanya bersumber dari buku. Karena sebagai ilmu terapan, mengharuskan siswa lebih aktif dalam praktik menggunakan komputer. Penyediaan materi dan evaluasi materi masih bersifat konvensional, menimbulkan kendala yaitu penggunaan kertas dan waktu yang tidak efisien. Dengan adanya masalah tersebut, dibuatlah sebuah aplikasi media pembelajran. Aplikasi ini memungkinkan siswa dan guru lebih mudah untuk memberikan dan menerima materi. Karena berbasis web dan dibuka menggunakan browser yang dapat diakses dengan internet dari manapun. Evaluasi dilakukan jauh lebih mudah, karena perekapan nilai sudah dilakukan oleh sistem. Salah satu aplikasi yang dapat mendukung pembuatan media pembelajaran adalah CMS Drupal. Aplikasi Open Source ini dapat diberi modul yang cocok diterapkan sebagai konten pembelajaran. Tujuan dari tugas akhir ini adalah membuat siswa maupun orang yang mencari pengetahuan jaringan dapat belajar menggunakan media yang lebih interaktif. Berdasarkan hasil pengujian yaitu presentase guru 77,8% dan siswa 85%, program ini mencapai hasil yang diinginkan yaitu meningkatkan kemampuan siswa dan memberikan pengetahuan baru pada pelajar maupun non-pelajar dalam pembelajaran Jaringan Komputer.

Kata Kunci: Manajemen konten, CMS, Drupal, Jaringan"
